id,release_date,movie,production_budget,domestic_gross,profit,profitable,unprofitable,domestic_profit_margin
96,2015-10-23,The Last Witch Hunter,80000000,27367660,-52632340,False,True,-192.31582093609757
93,2019-01-25,Serenity,25000000,8547045,-16452955,False,True,-192.4987524928206
87,2016-04-22,Unsullied,1500000,510957,-989043,False,True,-193.56677763490862
69,2016-03-30,Everybody Wants Some,10000000,3400278,-6599722,False,True,-194.09360058207005
99,2017-10-20,Geostorm,100000000,33700160,-66299840,False,True,-196.73449621604172
70,2014-07-18,I Origins,1000000,336472,-663528,False,True,-197.20155020328588
16,2015-10-23,Suffragette,14000000,4702420,-9297580,False,True,-197.71904678867475
31,2012-04-06,Damsels in Distress,3000000,1007535,-1992465,False,True,-197.756405484673
60,2013-12-20,Dhoom 3,24000000,8031955,-15968045,False,True,-198.8064549664434
66,2013-03-01,Jack the Giant Slayer,195000000,65187603,-129812397,False,True,-199.13663185314545
71,2012-10-12,Atlas Shrugged: Part II,10000000,3336053,-6663947,False,True,-199.7554295450342
64,2012-11-13,Jab Tak Hai Jaan,9200000,3047539,-6152461,False,True,-201.8829291438108
32,2016-07-13,The Infiltrator,47500000,15436808,-32063192,False,True,-207.70610089857956
13,2013-07-02,The Lone Ranger,275000000,89302115,-185697885,False,True,-207.94343448640603
65,2015-04-24,Little Boy,20000000,6485961,-13514039,False,True,-208.35831421126335
65,2016-11-18,Bleed for This,16000000,5083906,-10916094,False,True,-214.71864349970278
73,2015-08-28,Que Horas Ela Volta?,1200000,376976,-823024,False,True,-218.32265183990495
74,2014-11-14,Rosewater,10000000,3128941,-6871059,False,True,-219.59694989454897
9,2018-11-21,Robin Hood,99000000,30824628,-68175372,False,True,-221.17175915310315
95,2018-10-12,Beautiful Boy,25000000,7634767,-17365233,False,True,-227.44941659647245
52,2013-04-17,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,500000,152449,-347551,False,True,-227.97853708453317
92,2017-02-17,The Great Wall,150000000,45157105,-104842895,False,True,-232.17364133506786
29,2014-03-28,Sabotage,35000000,10508518,-24491482,False,True,-233.06313982618673
67,2012-10-26,Chasing Mavericks,20000000,6002756,-13997244,False,True,-233.18029251896962
15,2012-09-21,Dredd,45000000,13414714,-31585286,False,True,-235.4525485970107
32,2012-05-18,Battleship,220000000,65233400,-154766600,False,True,-237.2505495651001
46,2016-06-10,Warcraft,160000000,47225655,-112774345,False,True,-238.79890072461674
14,2014-01-24,"I, Frankenstein",65000000,19075290,-45924710,False,True,-240.7549767264351
32,2015-03-06,Unfinished Business,35000000,10219501,-24780499,False,True,-242.4824754163633
4,2012-08-24,The Apparition,17000000,4936819,-12063181,False,True,-244.35129179335922
33,2015-09-30,The Walk,35000000,10161183,-24838817,False,True,-244.44808247228696
97,2014-02-21,Pompeii,80000000,23169033,-56830967,False,True,-245.28847190126578
71,2014-11-28,Antarctica: A Year on Ice,1000000,288757,-711243,False,True,-246.3119508791129
100,2015-12-25,Point Break,100000000,28782481,-71217519,False,True,-247.4335655776165
68,2014-12-31,A Most Violent Year,20000000,5749134,-14250866,False,True,-247.87848048071243
82,2017-04-14,The Lost City of Z,30000000,8574339,-21425661,False,True,-249.88119783927368
95,2018-12-07,Ben is Back,13000000,3703182,-9296818,False,True,-251.04944882536154
55,2019-01-25,The Kid Who Would Be King,59000000,16790790,-42209210,False,True,-251.3831094308249
18,2014-12-19,Mr. Turner,14000000,3958546,-10041454,False,True,-253.66520939759195
49,2012-09-28,Won't Back Down,19000000,5310554,-13689446,False,True,-257.77811505164993
23,2016-08-19,Ben-Hur,95000000,26410477,-68589523,False,True,-259.7057334481312
44,2017-12-08,Just Getting Started,22000000,6069605,-15930395,False,True,-262.46180764646135
3,2013-03-22,The Sapphires,9000000,2450867,-6549133,False,True,-267.2169889267757
42,2014-01-10,The Legend of Hercules,70000000,18848538,-51151462,False,True,-271.38158938374954
53,2012-09-28,The Other Dream Team,500000,134109,-365891,False,True,-272.83105533558523
81,2017-01-13,Monster Trucks,125000000,33370166,-91629834,False,True,-274.5860898624238
15,2015-03-20,The Gunman,40000000,10664749,-29335251,False,True,-275.0674300914161
50,2018-06-01,Action Point,19000000,5059608,-13940392,False,True,-275.5231630592726
63,2012-10-26,Cloud Atlas,102000000,27108272,-74891728,False,True,-276.2689115706084
14,2012-03-09,John Carter,275000000,73058679,-201941321,False,True,-276.40976235006934
91,2015-02-06,Jupiter Ascending,179000000,47482519,-131517481,False,True,-276.9808421495077
100,2013-10-11,Escape from Tomorrow,650000,171962,-478038,False,True,-277.9904862702225
84,2017-02-03,The Space Between Us,30000000,7885294,-22114706,False,True,-280.45505976061264
13,2012-11-16,Anna Karenina,49000000,12816367,-36183633,False,True,-282.32363352266674
54,2015-12-11,O Menino e o Mundo,500000,129479,-370521,False,True,-286.1630071285691
55,2013-07-19,R.I.P.D.,130000000,33618855,-96381145,False,True,-286.68776792071
13,2016-12-02,Believe,3500000,890303,-2609697,False,True,-293.1245879211909
8,2015-04-24,Brotherly Love,1900000,478595,-1421405,False,True,-296.99537186974374
1,2015-12-11,In the Heart of the Sea,100000000,25020758,-74979242,False,True,-299.6681475437315
78,2015-10-30,Our Brand is Crisis,28000000,7002261,-20997739,False,True,-299.87084171812506
43,2012-01-13,We Need to Talk About Kevin,7000000,1738692,-5261308,False,True,-302.6014958371005
25,2015-10-30,Scouts Guide to the Zombie Apocalypse,15000000,3703046,-11296954,False,True,-305.0719326738042
33,2014-04-11,The Railway Man,18000000,4438438,-13561562,False,True,-305.5480779499454
23,2013-11-15,La grande bellezza,12000000,2883879,-9116121,False,True,-316.1062235967598
18,2018-12-21,Welcome to Marwen,45000000,10763520,-34236480,False,True,-318.0788440956118
84,2013-08-02,The Canyons,250000,59671,-190329,False,True,-318.96398585577583
97,2019-03-15,Captive State,25000000,5958315,-19041685,False,True,-319.5817106010676
35,2013-11-29,Mandela: Long Walk to Freedom,35000000,8323085,-26676915,False,True,-320.5171519935216
74,2016-08-26,Hands of Stone,20000000,4712792,-15287208,False,True,-324.3768874162068
93,2015-10-09,Pan,150000000,35088320,-114911680,False,True,-327.49268132529573
45,2013-11-15,The Christmas Candle,7000000,1632000,-5368000,False,True,-328.92156862745094
74,2016-04-08,The Invitation,1000000,231738,-768262,False,True,-331.52180479679635
2,2014-04-18,Transcendence,100000000,23022309,-76977691,False,True,-334.3612971227169
40,2012-04-27,Hodejegerne,5250000,1200010,-4049990,False,True,-337.4963541970484
90,2017-07-21,Valerian and the City of a Thousand Planets,180000000,40479370,-139520630,False,True,-344.67095214179466
11,2017-05-12,King Arthur: Legend of the Sword,175000000,39175066,-135824934,False,True,-346.71271262184985
34,2015-05-08,The D Train,3000000,669688,-2330312,False,True,-347.9698008624912
34,2017-08-25,Birth of the Dragon,31000000,6901965,-24098035,False,True,-349.14745293550465
18,2016-02-26,Gods of Egypt,140000000,31153464,-108846536,False,True,-349.3882285449862
4,2016-08-26,Greater,9000000,2000093,-6999907,False,True,-349.9790759729672
38,2015-01-30,Above and Beyond,1300000,288751,-1011249,False,True,-350.2148910306804
31,2013-03-01,The Lost Medallion: The Adventures of Billy Stone,2500000,549632,-1950368,False,True,-354.8497904052166
12,2013-12-25,47 Ronin,175000000,38362475,-136637525,False,True,-356.17494700224637
16,2014-08-22,Sin City: A Dame to Kill For,65000000,13757804,-51242196,False,True,-372.45912210989485
43,2014-02-14,Winterâs Tale,60000000,12600231,-47399769,False,True,-376.181746191796
99,2015-12-04,Youth,13000000,2703296,-10296704,False,True,-380.8944340538365
35,2016-03-18,Midnight Special,18000000,3712282,-14287718,False,True,-384.876957084618
71,2018-09-14,Mandy,6000000,1214525,-4785475,False,True,-394.020296000494
28,2015-10-23,Rock the Kasbah,15000000,3020665,-11979335,False,True,-396.57939559666494
90,2014-06-19,The Past is a Grotesque Animal,100000,20056,-79944,False,True,-398.603909054647
33,2013-05-17,Jagten,3450000,687185,-2762815,False,True,-402.0482111803954
42,2014-04-04,Under the Skin,13300000,2614251,-10685749,False,True,-408.74992493069715
39,2016-03-11,The Brothers Grimsby,35000000,6864016,-28135984,False,True,-409.90557131568454
36,2016-11-25,Miss Sloane,18000000,3500605,-14499395,False,True,-414.19683169052206
81,2013-05-03,The Iceman,10000000,1930282,-8069718,False,True,-418.0590193557211
88,2018-08-31,Kin,30000000,5718096,-24281904,False,True,-424.65016327113085
40,2017-10-20,The Snowman,35000000,6670765,-28329235,False,True,-424.6774545348247
37,2013-09-27,Metallica Through the Never,18000000,3419967,-14580033,False,True,-426.3208680083755
15,2016-09-30,American Honey,3500000,663247,-2836753,False,True,-427.706872401986
78,2012-09-07,The Cold Light of Day,20000000,3763583,-16236417,False,True,-431.40850088864784
4,2015-04-24,The Water Diviner,22500000,4200117,-18299883,False,True,-435.69936266061154
24,2015-02-06,Seventh Son,95000000,17725785,-77274215,False,True,-435.9424138338584
23,2014-10-03,La chambre bleue,1400000,260441,-1139559,False,True,-437.5497713493651
19,2013-08-16,Paranoia,40000000,7388654,-32611346,False,True,-441.3705933448772
82,2015-06-05,Testament of Youth,10000000,1822250,-8177750,False,True,-448.7721223761833
83,2017-04-21,Free Fire,10000000,1799322,-8200678,False,True,-455.7648936655029
68,2016-06-24,The Neon Demon,7500000,1333124,-6166876,False,True,-462.5883263672397
16,2016-03-18,The Bronze,3500000,615816,-2884184,False,True,-468.3515855385375
42,2013-02-01,Bullet to the Head,55000000,9489829,-45510171,False,True,-479.56787208705236
53,2013-08-23,Yi dai zong shi,38600000,6594959,-32005041,False,True,-485.2955264771168
5,2018-12-25,Destroyer,9000000,1533324,-7466676,False,True,-486.96009453970584
60,2014-09-12,Atlas Shrugged: Who Is John Galt?,5000000,851690,-4148310,False,True,-487.068064671418
57,2016-09-23,The Dressmaker,11900000,2022115,-9877885,False,True,-488.4927415107449
21,2015-07-10,Baahubali: The Beginning,40000000,6738000,-33262000,False,True,-493.64796675571387
20,2015-07-31,Counting,50000,8374,-41626,False,True,-497.0862192500597
12,2013-12-20,Le passÃ©,8000000,1335672,-6664328,False,True,-498.9494426775436
98,2018-02-16,Early Man,50000000,8267544,-41732456,False,True,-504.77452554228927
8,2013-07-19,Only God Forgives,4800000,775849,-4024151,False,True,-518.6770879385035
30,2016-09-09,The Disappointments Room,15000000,2423467,-12576533,False,True,-518.9479782476923
25,2012-10-17,Holy Motors,4000000,641054,-3358946,False,True,-523.9723954612248
17,2016-12-25,Live by Night,65000000,10378555,-54621445,False,True,-526.2914249623382
4,2018-12-14,Mortal Engines,100000000,15951040,-84048960,False,True,-526.9183702128513
47,2017-02-24,Rock Dog,60000000,9420546,-50579454,False,True,-536.9057589655631
22,2018-03-09,The Hurricane Heist,40000000,6115824,-33884176,False,True,-554.0410580814621
42,2016-12-23,Silence,46500000,7100177,-39399823,False,True,-554.9132507541714
70,2014-11-14,The Homesman,16000000,2429989,-13570011,False,True,-558.4391945807163
26,2014-06-13,The Signal,4000000,600896,-3399104,False,True,-565.6725955905847
35,2012-09-07,Bachelorette,3000000,446770,-2553230,False,True,-571.486447165208
49,2014-10-31,Before I Go to Sleep,22000000,3242457,-18757543,False,True,-578.4978181669024
13,2018-04-06,Lean on Pete,8000000,1163056,-6836944,False,True,-587.8430617270363
71,2013-04-05,Trance,16000000,2322593,-13677407,False,True,-588.885224402209
24,2015-11-25,Victor Frankenstein,40000000,5775076,-34224924,False,True,-592.6315774891966
29,2013-03-01,Stoker,12000000,1703125,-10296875,False,True,-604.5871559633028
90,2017-09-22,Stronger,30000000,4211129,-25788871,False,True,-612.3980291271058
33,2014-02-06,The Interview,44000000,6105175,-37894825,False,True,-620.7000618327894
3,2015-07-24,The Vatican Tapes,13000000,1784763,-11215237,False,True,-628.388026869674
19,2016-11-23,Rules Donât Apply,26700000,3652206,-23047794,False,True,-631.0650056431647
40,2017-03-17,T2: Trainspotting,18000000,2402004,-15597996,False,True,-649.3742724824771
45,2017-01-27,Emily,27000,3547,-23453,False,True,-661.2066535100084
47,2014-06-13,The Rover,8500000,1109199,-7390801,False,True,-666.3187579505571
90,2012-07-27,Killer Joe,10000000,1291645,-8708355,False,True,-674.2065350773626
48,2015-01-23,Mortdecai,60000000,7696134,-52303866,False,True,-679.6122052968412
91,2017-06-02,Churchill,10000000,1279681,-8720319,False,True,-681.4447506839596
72,2014-05-16,The Immigrant,16000000,2013456,-13986544,False,True,-694.6535707758203
50,2013-10-18,The Fifth Estate,26000000,3254172,-22745828,False,True,-698.9743627564861
81,2018-10-26,Suspiria,20000000,2483472,-17516528,False,True,-705.3241590805131
82,2017-11-03,LBJ,20000000,2468683,-17531317,False,True,-710.1485690953435
3,2019-06-07,Dark Phoenix,350000000,42762350,-307237650,False,True,-718.4770013808876
6,2018-04-13,Sgt. Stubby: An American Hero,25000000,3054285,-21945715,False,True,-718.5221745842316
46,2014-05-09,Legends of Oz: Dorothyâs Return,70000000,8462347,-61537653,False,True,-727.1936851561393
47,2016-04-22,A Hologram for the King,35000000,4212494,-30787506,False,True,-730.861717547847
2,2015-07-17,Dawn of the Crescent Moon,75000,8799,-66201,False,True,-752.3695874531197
11,2013-02-08,ABCD (Any Body Can Dance),1900000,222098,-1677902,False,True,-755.4782123206872
47,2015-01-16,Blackhat,70000000,8005980,-61994020,False,True,-774.3464260465303
27,2014-06-27,Snowpiercer,40000000,4563029,-35436971,False,True,-776.6106899605504
85,2015-11-13,My All-American,20000000,2246000,-17754000,False,True,-790.4719501335708
35,2017-02-03,The Comedian,15000000,1658706,-13341294,False,True,-804.3193911398403
39,2016-12-09,The Bounce Back,3000000,321910,-2678090,False,True,-831.9374980584636
93,2014-03-21,50 to 1,10000000,1069454,-8930546,False,True,-835.0565802736722
20,2012-11-23,De rouille et dâos,19500000,2061449,-17438551,False,True,-845.936571799739
78,2012-02-03,The Innkeepers,750000,78396,-671604,False,True,-856.6814633399663
79,2015-07-31,Beyond the Brick: A LEGO Brickumentary,1000000,101531,-898469,False,True,-884.9208616087698
8,2017-09-01,Tulip Fever,25000000,2455635,-22544365,False,True,-918.0666100621632
45,2015-02-27,Butterfly Girl,180000,17503,-162497,False,True,-928.3951322630406
81,2012-06-01,Hardflip,1000000,96734,-903266,False,True,-933.7626894370128
29,2014-03-07,The Face of Love,4000000,385069,-3614931,False,True,-938.7748689195963
30,2014-04-11,Joe,4000000,373375,-3626625,False,True,-971.3090056913292
98,2015-11-20,Siakh lokhamim: ha'slilim ha'gnouzim,450000,41260,-408740,False,True,-990.6446921958313
78,2017-04-21,The Promise,90000000,8224288,-81775712,False,True,-994.3196541755347
16,2019-05-03,El Chicano,8000000,700261,-7299739,False,True,-1042.4311792317435
41,2017-01-06,A Monster Calls,43000000,3740823,-39259177,False,True,-1049.4796733232233
88,2014-08-15,Nightlights,250000,21147,-228853,False,True,-1082.2007849813212
100,2013-10-25,The Square,1500000,124244,-1375756,False,True,-1107.3017610508355
82,2018-09-21,The Sisters Brothers,38000000,3143056,-34856944,False,True,-1109.0144114517846
11,2013-01-25,Supporting Characters,60000,4917,-55083,False,True,-1120.2562538133009
15,2016-08-05,Operation Chromite,12700000,1022720,-11677280,False,True,-1141.7866082603255
10,2016-06-10,Genius,17000000,1361045,-15638955,False,True,-1149.0402595064822
79,2014-08-29,Il conformista,750000,59656,-690344,False,True,-1157.2079924902775
64,2013-08-16,Ain't Them Bodies Saints,5000000,391611,-4608389,False,True,-1176.7772100375116
13,2017-02-24,Collide,29200000,2280004,-26919996,False,True,-1180.6995075447237
51,2015-10-02,Freeheld,7000000,546201,-6453799,False,True,-1181.5794917988067
2,2015-03-06,Road Hard,1500000,113169,-1386831,False,True,-1225.451316173157
89,2014-06-06,Test,250000,18823,-231177,False,True,-1228.1623545662221
99,2012-01-20,Coriolanus,10000000,749641,-9250359,False,True,-1233.97186119756
10,2015-11-20,Legend,25000000,1872994,-23127006,False,True,-1234.7613500096636
52,2014-04-02,Dom Hemingway,7000000,523511,-6476489,False,True,-1237.1256764423288
20,2016-01-22,Yip Man 3,36000000,2679437,-33320563,False,True,-1243.565831180207
51,2015-02-13,The Last Five Years,2000000,147299,-1852701,False,True,-1257.782469670534
12,2014-05-02,Water & Power,600000,42557,-557443,False,True,-1309.8738162934417
12,2012-12-07,Khiladi 786,5600000,385422,-5214578,False,True,-1352.95286724681
66,2014-09-26,Jimi: All is By My Side,5000000,340911,-4659089,False,True,-1366.6584533793277
44,2012-03-02,Tim and Eric's Billion Dollar Movie,3000000,201436,-2798564,False,True,-1389.3067773387081
34,2012-04-20,Darling Companion,12000000,793352,-11206648,False,True,-1412.5694521473445
100,2013-10-04,Parkland,10000000,641439,-9358561,False,True,-1458.9946978590326
82,2016-03-11,Creative Control,1000000,63014,-936986,False,True,-1486.9489319833688
35,2019-06-07,Late Night,4000000,246305,-3753695,False,True,-1524.0027608046933
12,2016-01-29,Jane Got a Gun,25000000,1513793,-23486207,False,True,-1551.4807506706663
43,2013-03-01,Phantom,18000000,1034589,-16965411,False,True,-1639.8213203504
53,2012-11-09,Nothing But a Man,300000,17241,-282759,False,True,-1640.0382808421784
37,2012-10-05,The Paperboy,12500000,677200,-11822800,False,True,-1745.8357944477261
91,2012-08-29,The Oogieloves in the BIG Balloon Adventure,20000000,1065907,-18934093,False,True,-1776.3363032609784
42,2016-02-19,Mei Ren Yu,60720000,3229457,-57490543,False,True,-1780.19224284454
19,2016-01-08,The Masked Saint,3500000,182695,-3317305,False,True,-1815.7612414132846
100,2012-05-18,Beyond the Black Rainbow,1100000,56491,-1043509,False,True,-1847.2128303623585
8,2015-08-14,Brothers,13000000,656688,-12343312,False,True,-1879.6311185829495
60,2015-04-17,Antarctic Edge: 70Âº South,150000,7193,-142807,False,True,-1985.3607674127622
69,2014-09-19,Not Cool,800000,35688,-764312,False,True,-2141.6498542927593
76,2014-10-01,"Men, Women and Children",16000000,705908,-15294092,False,True,-2166.584314103254
68,2012-07-11,Snabba Cash,4300000,188870,-4111130,False,True,-2176.6982580611
30,2016-11-11,Billy Lynnâs Long Halftime Walk,40000000,1738477,-38261523,False,True,-2200.864492311374
40,2015-10-16,CÃ¬kÃ¨ NiÃ¨ YinniÃ¡ng,15000000,632542,-14367458,False,True,-2271.384034577941
47,2015-05-08,Maggie,4500000,187112,-4312888,False,True,-2304.9766984479884
37,2017-08-25,Polina danser sa vie,4000000,165203,-3834797,False,True,-2321.263536376458
61,2015-08-21,Top Spin,150000,5858,-144142,False,True,-2460.6008876749743
38,2015-04-10,Desert Dancer,4000000,155271,-3844729,False,True,-2476.141069484965
39,2015-01-30,"Guten Tag, Ramon",4000000,154356,-3845644,False,True,-2491.4120604317295
70,2012-02-03,Kill List,800000,29063,-770937,False,True,-2652.6408147816815
57,2014-09-19,Pump,2000000,72277,-1927723,False,True,-2667.132006032348
42,2013-04-26,The Reluctant Fundamentalist,15000000,528731,-14471269,False,True,-2736.981376162926
34,2012-04-13,L!fe Happens,930000,30905,-899095,False,True,-2909.221808768808
41,2015-06-19,Manglehorn,4000000,132270,-3867730,False,True,-2924.1173357526272
24,2018-10-26,London Fields,8000000,252676,-7747324,False,True,-3066.109958998876
70,2018-04-13,Borg vs McEnroe,7500000,231346,-7268654,False,True,-3141.8974177206437
100,2014-07-11,As It Is in Heaven,450000,13486,-436514,False,True,-3236.793711997627
95,2017-04-28,JÃ¬yÃ¬ dÃ shÄ«,20000000,587470,-19412530,False,True,-3304.4291623402046
17,2013-03-22,On the Road,25000000,720828,-24279172,False,True,-3368.2337534058056
42,2019-06-14,Men in Black: International,110000000,3100000,-106900000,False,True,-3448.3870967741937
12,2016-05-06,Dheepan,9000000,248795,-8751205,False,True,-3517.4360417210955
97,2015-11-13,By the Sea,20000000,538460,-19461540,False,True,-3614.2963265609333
71,2015-08-07,Cop Car,5000000,134552,-4865448,False,True,-3616.0354361139193
80,2017-02-24,Bitter Harvest,21000000,557241,-20442759,False,True,-3668.5669216730284
49,2014-08-15,Fort McCoy,3000000,78948,-2921052,False,True,-3699.9696002431983
63,2014-09-05,Frontera,2300000,59696,-2240304,False,True,-3752.85446261056
2,2015-04-17,Child 44,50000000,1224330,-48775670,False,True,-3983.866277882597
38,2013-03-01,Ernest et Celestine,12500000,292562,-12207438,False,True,-4172.598628666744
60,2015-04-07,Lost River,2000000,45431,-1954569,False,True,-4302.280381237481
76,2012-06-01,"Pink Ribbons, Inc.",1200000,26608,-1173392,False,True,-4409.921828021647
98,2019-06-14,Shaft,30000000,600000,-29400000,False,True,-4900.0
24,2012-05-18,Polisse,8900000,176988,-8723012,False,True,-4928.589508893258
4,2012-08-17,The Awakening,4900000,95933,-4804067,False,True,-5007.731437565802
33,2014-03-14,The Word,200000,3648,-196352,False,True,-5382.456140350878
62,2015-10-09,Knock Knock,2000000,36336,-1963664,False,True,-5404.183179216205
63,2017-02-03,Growing up Smith,2000000,35312,-1964688,False,True,-5563.7970095151795
11,2013-05-03,"Cinco de Mayo, La Batalla",10000000,173472,-9826528,False,True,-5664.619073971592
19,2016-02-12,The Little Prince,77500000,1311213,-76188787,False,True,-5810.557628699532
27,2014-09-12,Faith Connections,550000,9111,-540889,False,True,-5936.658983646143
100,2018-02-02,Bilal: A New Breed of Hero,30000000,490973,-29509027,False,True,-6010.315638538168
88,2015-02-13,Hits,1000000,15156,-984844,False,True,-6498.046978094484
13,2016-09-09,Kicks,10000000,150191,-9849809,False,True,-6558.18857321677
49,2013-08-23,Sparrows Dance,175000,2602,-172398,False,True,-6625.595695618755
41,2013-08-16,Underdogs,2500000,35017,-2464983,False,True,-7039.389439415142
15,2012-06-01,High School,10000000,139034,-9860966,False,True,-7092.4852913675795
30,2012-10-05,Wuthering Heights,8000000,100915,-7899085,False,True,-7827.4637070802155
52,2015-09-04,Before We Go,3000000,37151,-2962849,False,True,-7975.152754972949
51,2016-02-05,Xi You Ji zhi Sun Wu Kong San Da Bai Gu Jing,60000000,709982,-59290018,False,True,-8350.918473989483
57,2014-03-28,Locker 13,300000,3496,-296504,False,True,-8481.235697940503
12,2015-06-26,Escobar: Paradise Lost,17000000,195792,-16804208,False,True,-8582.683664296805
78,2014-10-17,Rudderless,5000000,56001,-4943999,False,True,-8828.411992642988
83,2012-12-07,Deadfall,6000000,66351,-5933649,False,True,-8942.81774200841
31,2016-11-18,A Street Cat Named Bob,8000000,82703,-7917297,False,True,-9573.167841553512
92,2014-10-17,Camp X-Ray,1000000,9837,-990163,False,True,-10065.700925078783
60,2014-09-26,Two Night Stand,1600000,15600,-1584400,False,True,-10156.410256410258
42,2014-06-13,Los insolitos peces gato,1300000,11278,-1288722,False,True,-11426.866465685405
67,2012-10-19,The First Time,2000000,17061,-1982939,False,True,-11622.642283570716
22,2016-06-03,Time to Choose,3500000,29233,-3470767,False,True,-11872.770499093489
53,2012-09-14,Stolen,35000000,289773,-34710227,False,True,-11978.42000462431
18,2012-08-24,Les petits mouchoirs,25000000,205505,-24794495,False,True,-12065.15413250286
43,2012-04-27,The Giant Mechanical Man,900000,7396,-892604,False,True,-12068.73985938345
44,2013-04-05,The Brass Teapot,900000,6997,-893003,False,True,-12762.655423753036
77,2018-02-06,Blood Feast,1200000,8708,-1191292,False,True,-13680.431786862655
94,2015-04-10,The Sisterhood of Night,1000000,6870,-993130,False,True,-14456.04075691412
24,2014-11-07,Elsa & Fred,10000000,67657,-9932343,False,True,-14680.436614097582
33,2015-05-22,Aloft,8000000,53086,-7946914,False,True,-14969.886599103342
6,2012-09-07,The Inbetweeners,5700000,35955,-5664045,False,True,-15753.149770546517
53,2012-01-13,The Divide,3000000,18000,-2982000,False,True,-16566.666666666664
53,2013-03-01,The Sweeney,4500000,26345,-4473655,False,True,-16981.040045549442
58,2015-10-23,The Looking Glass,300000,1711,-298289,False,True,-17433.606078316774
25,2015-11-13,Heist,8900000,50136,-8849864,False,True,-17651.71533429073
12,2012-11-16,Le prÃ©nom,11000000,61611,-10938389,False,True,-17753.954650955184
15,2015-05-22,Drunk Wedding,600000,3301,-596699,False,True,-18076.310209027568
87,2015-01-23,Song One,6000000,32251,-5967749,False,True,-18504.07429227001
82,2015-07-31,The Young and Prodigious T.S. Spivet,33000000,176847,-32823153,False,True,-18560.197798096662
20,2015-04-24,Yi ge ren de wu lin,25000000,129115,-24870885,False,True,-19262.58374317469
48,2015-02-27,Praia do Futuro,4000000,20620,-3979380,False,True,-19298.642095053347
32,2015-01-23,R100,5500000,24956,-5475044,False,True,-21938.788267350537
60,2015-01-30,Trudno byt bogom,7000000,31443,-6968557,False,True,-22162.50675826098
50,2013-09-06,Winnie Mandela,15000000,61847,-14938153,False,True,-24153.399518165796
51,2015-08-28,Windsor Drive,850000,3256,-846744,False,True,-26005.651105651104
65,2014-09-10,Born to Fly: Elizabeth Streb vs. Gravity,500000,1822,-498178,False,True,-27342.3710208562
66,2013-06-28,Detention of the Dead,500000,1778,-498222,False,True,-28021.4848143982
79,2015-09-18,La navaja de Don Juan,1200000,4254,-1195746,False,True,-28108.744710860366
6,2012-01-20,Jin lÃ­ng shÃ­ san chai,100000000,311434,-99688566,False,True,-32009.53203568011
56,2012-07-13,Red Lights,17700000,49521,-17650479,False,True,-35642.41230992912
6,2015-10-30,Regression,20000000,55039,-19944961,False,True,-36237.86951071059
75,2018-10-05,Hevi reissu,3800000,10153,-3789847,False,True,-37327.36137102334
54,2014-09-04,Falcon Rising,4500000,11774,-4488226,False,True,-38119.80635298115
3,2012-10-05,Trade of Innocents,5800000,15091,-5784909,False,True,-38333.503412630045
2,2014-11-21,The Sleepwalker,1100000,2636,-1097364,False,True,-41629.893778452206
51,2014-04-18,13 Sins,4000000,9134,-3990866,False,True,-43692.423910663456
25,2013-12-06,The Last Days on Mars,10600000,24084,-10575916,False,True,-43912.62248795881
1,2018-12-14,That Way Madness Lies,650000,1447,-648553,False,True,-44820.52522460262
83,2015-10-30,Freaks of Nature,33000000,70958,-32929042,False,True,-46406.38405817526
4,2013-03-15,Upside Down,50000000,102118,-49897882,False,True,-48862.96441371746
27,2015-07-10,Strangerland,10000000,17472,-9982528,False,True,-57134.432234432235
52,2014-03-21,Blood Ties,26000000,42472,-25957528,False,True,-61116.80165756263
97,2013-06-28,Redemption,23000000,36686,-22963314,False,True,-62594.215777135694
81,2016-10-16,Mi America,2100000,3330,-2096670,False,True,-62963.06306306307
73,2013-09-13,Plush,2000000,3080,-1996920,False,True,-64835.06493506494
81,2015-05-15,Area 51,5000000,7556,-4992444,False,True,-66072.57808364213
46,2015-10-09,Trash,12000000,17484,-11982516,False,True,-68534.17982155112
6,2015-09-28,"Me, You and Five Bucks",1500000,2105,-1497895,False,True,-71158.90736342043
48,2015-11-11,10 Days in a Madhouse,12000000,14616,-11985384,False,True,-82001.80623973727
74,2012-10-26,The Ghastly Love of Johnny X,2000000,2436,-1997564,False,True,-82001.80623973727
28,2015-03-13,Hross i oss,10000000,11894,-9988106,False,True,-83976.00470825627
25,2013-04-05,Eddie: The Sleepwalking Cannibal,1400000,1632,-1398368,False,True,-85684.3137254902
20,2015-09-04,Tian jiang xiong shi,65000000,74070,-64925930,False,True,-87654.82651545835
53,2013-02-22,Inescapable,4000000,4327,-3995673,False,True,-92342.8010168708
67,2018-05-11,Higher Power,500000,528,-499472,False,True,-94596.9696969697
97,2015-05-15,Childless,1000000,1036,-998964,False,True,-96425.09652509652
5,2015-10-02,Shanghai,50000000,46425,-49953575,False,True,-107600.59235325793
39,2012-05-04,A Little Bit of Heaven,12500000,10011,-12489989,False,True,-124762.65108380781
31,2012-11-09,Dangerous Liaisons,24200000,17000,-24183000,False,True,-142252.94117647057
52,2015-04-14,Loin des hommes,7700000,5336,-7694664,False,True,-144202.84857571215
81,2016-01-22,Zhuo yao ji,56000000,32766,-55967234,False,True,-170808.86894952084
79,2012-11-02,Vamps,16000000,3361,-15996639,False,True,-475948.79500148766
