id,release_date,movie,production_budget,domestic_gross,worldwide_gross,profit,profit_margin,domestic_profit_margin,cost_revenue_ratio_in_%
30,2016-09-30,Miss Peregrineâs Home for Peculiar Children,110000000,87242834,295986876,185986876,0.6283619007485994,-0.26084854144009123,79.31166727272728
72,2008-11-26,Transporter 3,40000000,31715062,107235592,67235592,0.6269895166895707,-0.2612303895228078,79.287655
82,2005-06-24,Bewitched,80000000,63313159,131159306,51159306,0.3900547171239226,-0.26356039192421277,79.14144875
43,2011-02-25,Des Hommes et Des Dieux,5000000,3954651,46263525,41263525,0.8919234969665627,-0.26433407145156423,79.09302
15,2007-12-14,The Kite Runner,20000000,15800078,74180745,54180745,0.7303882564134399,-0.265816535842418,79.00039
15,2005-12-21,Fun With Dick And Jane,140000000,110550000,203018919,63018919,0.31040909542031403,-0.2663952962460425,78.96428571428571
22,2006-09-29,The Guardian,70000000,55011732,94973540,24973540,0.26295260764208644,-0.27245584632747066,78.58818857142857
52,2005-06-10,The Adventures of Sharkboy and Lavagirl in 3-D,50000000,39177684,69425966,19425966,0.27980836449578533,-0.276236747429991,78.355368
2,2007-03-23,Shooter,60000000,47003582,95538560,35538560,0.371981323561921,-0.2764984592025348,78.33930333333333
56,2008-08-29,College,6000000,4694491,6176114,176114,0.02851534152381254,-0.2780938338149972,78.24151666666667
50,2011-02-11,The Eagle,25000000,19490041,38993548,13993548,0.35886829277499965,-0.2827063832241297,77.96016399999999
20,2009-03-06,Watchmen,138000000,107509799,186976250,48976250,0.26193834778481223,-0.28360392525708283,77.90565144927535
87,2007-08-10,Rush Hour 3,180000000,140125968,256585882,76585882,0.2984804986269666,-0.28455847669862305,77.84776
51,2014-03-28,Noah,130000000,101200044,352831065,222831065,0.6315517172502937,-0.2845844217221882,77.8461876923077
57,2006-09-22,La science des rÃªves,6000000,4670644,15137932,9137932,0.6036446722048956,-0.28461942293182696,77.84406666666666
12,2018-05-25,Solo: A Star Wars Story,275000000,213767512,393151347,118151347,0.3005238260063751,-0.2864443124547382,77.73364072727273
84,2013-04-19,The Lords of Salem,1500000,1165881,1541131,41131,0.026688840857785612,-0.28658070592110174,77.7254
31,2011-10-07,Real Steel,110000000,85463309,263880341,153880341,0.5831443919499861,-0.2871020474997054,77.69391727272728
58,2012-06-22,To Rome with Love,21500000,16684352,74326015,52826015,0.7107338527432151,-0.288632606168942,77.60163720930233
92,2013-08-09,Elysium,120000000,93050117,286192091,166192091,0.5807012011383641,-0.289627610032989,77.54176416666667
73,2010-11-10,Morning Glory,40000000,31011732,59795070,19795070,0.3310485295861348,-0.2898344407206924,77.52933
51,2015-08-05,Shaun the Sheep,25000000,19375982,101925161,76925161,0.7547219964656224,-0.29025718541646045,77.503928
74,2005-11-09,Get Rich or Die Tryin',40000000,30981850,46666955,6666955,0.1428624387427892,-0.29107848627502875,77.454625
45,2011-02-04,Sanctum,30000000,23209310,108957098,78957098,0.7246622702818315,-0.29258474293290065,77.36436666666665
15,2010-11-24,Tangled,260000000,200821936,586477240,326477240,0.5566750382333677,-0.2946792824465152,77.23920615384615
63,2013-06-07,The Internship,58000000,44672764,93672764,35672764,0.38082322413375136,-0.29833023092101485,77.02200689655172
32,2008-02-14,The Spiderwick Chronicles,92500000,71195053,162839667,70339667,0.43195658831702227,-0.29924757553028297,76.96762486486487
1,2014-03-07,Mr. Peabody & Sherman,145000000,111506430,269806430,124806430,0.4625776709621042,-0.3003734403477898,76.90098620689655
4,2013-01-11,Gangster Squad,60000000,46000903,104100903,44100903,0.42363612350221397,-0.30432222167464845,76.66817166666667
12,2017-05-19,Alien: Covenant,97000000,74262031,238521247,141521247,0.5933276334078532,-0.30618566034101596,76.55879484536082
7,2012-03-30,Mirror Mirror,85000000,64935167,173613482,88613482,0.5104066860429652,-0.30899794251703394,76.39431411764706
9,2017-11-17,Justice League,300000000,229024295,655945209,355945209,0.5426447272061713,-0.30990469810200705,76.34143166666667
54,2009-11-25,Ninja Assassin,50000000,38122883,62209892,12209892,0.1962693007086397,-0.31154823731458087,76.245766
70,2013-05-10,The Great Gatsby,190000000,144840419,351040419,161040419,0.458751785503082,-0.3117885277589538,76.23179947368422
64,2013-08-07,Percy Jackson: Sea of Monsters,90000000,68559554,200859554,110859554,0.5519257201975067,-0.3127273260849976,76.17728222222222
98,2008-03-28,Superhero Movie,35000000,26638520,73026302,38026302,0.5207206302189586,-0.313886807525343,76.11005714285714
6,2010-10-08,Nowhere Boy,1900000,1445366,7785229,5885229,0.755948090929631,-0.3145459350780356,76.07189473684211
14,2017-12-15,Ferdinand,111000000,84410380,289847930,178847930,0.6170405633050406,-0.31500414996354714,76.0453873873874
86,2008-11-21,Bolt,150000000,114053579,328015029,178015029,0.5427038801932457,-0.31517135468409985,76.03571933333333
45,2015-03-27,While We're Young,10000000,7582065,17503828,7503828,0.42869639715381114,-0.3189019086488971,75.82065
46,2008-02-01,Over Her Dead Body,10000000,7570127,21596074,11596074,0.5369528739344013,-0.320981801230019,75.70127
75,2019-05-03,Long Shot,40000000,30202860,43711031,3711031,0.08489918711823567,-0.3243778900408769,75.50715
46,2006-07-21,My Super Ex-Girlfriend,30000000,22530295,60772856,30772856,0.5063585624476822,-0.33154048804065817,75.10098333333333
5,2017-04-07,Smurfs: The Lost Village,60000000,45020282,197578586,137578586,0.6963233657315474,-0.3327326559171708,75.03380333333334
83,2006-12-15,Eragon,100000000,75030163,249488115,149488115,0.5991793035912752,-0.3327973177933786,75.030163
25,2017-05-26,Pirates of the Caribbean: Dead Men Tell No Tales,230000000,172558876,788241137,558241137,0.7082111181416303,-0.3328784084105879,75.02559826086956
24,2010-09-24,Wall Street 2: Money Never Sleeps,70000000,52474616,137431619,67431619,0.49065578569659435,-0.33397831820246193,74.96373714285714
17,2001-03-30,The Tailor of Panama,18000000,13491653,27491653,9491653,0.3452558127370515,-0.3341582384308283,74.95362777777778
6,2018-10-12,First Man,60000000,44936545,105203825,45203825,0.4296785311750785,-0.3352161364430665,74.89424166666667
77,2013-12-25,Grudge Match,40000000,29807260,69807260,29807260,0.42699369664415987,-0.3419549465465796,74.51815
52,2005-03-04,Be Cool,75000000,55849401,94944017,19944017,0.21006080878166342,-0.34289712435769903,74.465868
8,2006-12-08,The Holiday,85000000,63280000,205190324,120190324,0.5857504469850148,-0.34323640960809104,74.44705882352942
93,2013-04-19,Oblivion,120000000,89107235,287916633,167916633,0.5832126864306586,-0.34669199420226654,74.25602916666666
100,2012-10-19,Alex Cross,35000000,25888412,35426759,426759,0.012046233187743761,-0.3519562343182734,73.96689142857143
35,2015-08-07,The Diary of a Teenage Girl,2000000,1477002,2279959,279959,0.12279124317586412,-0.3540943072521229,73.8501
83,2006-11-21,The History Boys,3700000,2730296,13447998,9747998,0.7248661101823484,-0.3551644217330282,73.79178378378379
43,2013-10-18,All is Lost,8500000,6263670,10386814,1886814,0.181654740327496,-0.35703189982869465,73.69023529411764
9,2006-06-16,The Fast and the Furious: Tokyo Drift,85000000,62615510,157794205,72794205,0.46132369056265404,-0.35749113917622005,73.66530588235294
26,2008-11-14,Quantum of Solace,230000000,169368427,591692078,361692078,0.611284300480359,-0.3579862792254663,73.63844652173913
14,2003-04-04,A Man Apart,36000000,26500000,43797731,7797731,0.1780396112300886,-0.3584905660377358,73.61111111111111
93,2007-11-28,The Savages,9000000,6623082,10642023,1642023,0.15429613335735132,-0.35888397576838094,73.58980000000001
54,2018-03-23,Sherlock Gnomes,59000000,43242871,87527651,28527651,0.3259273003910501,-0.3643867448116477,73.29300169491525
34,2013-02-14,A Good Day to Die Hard,92000000,67349198,304249198,212249198,0.6976162941274212,-0.3660147816459522,73.20565
65,2003-07-25,Lara Croft: Tomb Raider: The Cradle of Life,90000000,65653758,157092943,67092943,0.4270907509830025,-0.37082785116428524,72.94861999999999
34,2015-09-04,The Transporter Refueled,22000000,16029670,69698495,47698495,0.6843547339149861,-0.37245495384496374,72.86213636363637
47,2017-08-25,Ballerina,30000000,21858070,96892829,66892829,0.6903795635897885,-0.3724908008804071,72.86023333333334
69,2014-04-25,Brick Mansions,28000000,20396829,73421224,45421224,0.6186388829475248,-0.37276240341084393,72.84581785714286
84,2014-07-25,Hercules,100000000,72688614,243388614,143388614,0.5891344366667868,-0.37573128028001745,72.688614
71,2009-11-06,Disneyâs A Christmas Carol,190000000,137855863,315709697,125709697,0.3981812981816646,-0.3782511375667787,72.55571736842106
56,2016-05-20,The Nice Guys,50000000,36261763,59596747,9596747,0.16102803396299467,-0.37886290856845545,72.523526
25,2008-11-07,The Boy in the Striped Pyjamas,12500000,9046156,44083403,31583403,0.716446572874603,-0.3818023920878658,72.369248
66,2016-06-10,Now You See Me 2,90000000,65075540,328325007,238325007,0.7258813733917014,-0.3830081164136325,72.30615555555555
8,2010-01-29,Edge of Darkness,60000000,43313890,82812456,22812456,0.2754713131560788,-0.38523692977010376,72.18981666666666
1,2004-03-26,Jersey Girl,35000000,25266129,37066129,2066129,0.05574169884316757,-0.3852537521675758,72.18894
9,2002-12-13,Star Trek: Nemesis,60000000,43254409,67312826,7312826,0.10863941442601148,-0.3871418287092999,72.09068166666667
10,2002-02-19,Reign of Fire,60000000,43061982,82150183,22150183,0.26963035493177173,-0.3933404180049121,71.76997
24,2010-11-24,Burlesque,55000000,39440655,90552675,35552675,0.39261871612296384,-0.39450016740340643,71.71028181818183
22,2012-04-13,Lockout,20000000,14326865,33943049,13943049,0.41077774126891187,-0.39597881322955164,71.634325
72,2011-08-05,The Change-Up,52000000,37243418,75997067,23997067,0.3157630675404881,-0.3962198636011335,71.62195769230769
1,2015-01-23,Mommy,4900000,3498695,17536004,12636004,0.7205748812557295,-0.40052219470402534,71.4019387755102
2,2012-11-21,Rise of the Guardians,145000000,103412758,306900902,161900902,0.5275347871085762,-0.40214807925343216,71.31914344827585
94,2017-03-24,Power Rangers,120000000,85364450,142531552,22531552,0.15808115244545995,-0.40573740005353515,71.13704166666666
95,2004-09-10,Cellular,45000000,32003620,61475984,16475984,0.26800683662094776,-0.4060909359628692,71.11915555555555
23,2008-08-29,Disaster Movie,20000000,14190901,36720752,16720752,0.45534884470775544,-0.4093537823990175,70.954505
81,2017-08-11,The Nut Job 2: Nutty by Nature,40000000,28370522,57438389,17438389,0.303601638270182,-0.4099141355241895,70.926305
31,2010-07-30,Charlie St. Cloud,44000000,31206263,48478084,4478084,0.09237337020167712,-0.40997337617772434,70.923325
71,2013-09-20,Rush,38000000,26947624,98230839,60230839,0.6131561087450348,-0.41014287567616353,70.9148
83,2002-03-08,The Time Machine,80000000,56684819,98983590,18983590,0.1917852241972634,-0.4113126126414905,70.85602374999999
48,2012-06-22,Seeking a Friend for the End of the World,10000000,7078738,11766959,1766959,0.15016275657967365,-0.4126811869573362,70.78738
21,2004-05-07,Van Helsing,170000000,120150546,300150546,130150546,0.4336175553716968,-0.4148916143918314,70.67679176470588
49,2010-11-19,The Next Three Days,30000000,21148651,67255916,37255916,0.553942585511734,-0.4185301937225216,70.49550333333333
88,2016-07-01,The Legend of Tarzan,180000000,126643061,348902025,168902025,0.48409585756918444,-0.42131750905799725,70.35725611111111
11,2009-11-20,Planet 51,60000000,42194060,108996113,48996113,0.4495216540428373,-0.4220011063168607,70.32343333333333
79,2018-08-17,Alpha,51000000,35851379,99624873,48624873,0.4880796485431907,-0.4225394231000152,70.29682156862745
49,2006-12-01,Turistas,10000000,7027762,14321070,4321070,0.3017281529941548,-0.42292809574370904,70.27762
32,2010-06-11,The A-Team,110000000,77222099,177241171,67241171,0.3793767024931245,-0.4244627046462438,70.20190818181818
83,2005-06-03,Cinderella Man,88000000,61649911,105021488,17021488,0.16207624100698326,-0.4274148749379379,70.05671704545455
24,2011-09-30,What's Your Number?,20000000,14011084,30163785,10163785,0.33695323713519376,-0.4274413028999041,70.05542
30,2003-11-14,Master and Commander: The Far Side of the World,135000000,93926386,212912137,77912137,0.3659356300575763,-0.4372957988610357,69.57510074074074
51,2012-12-19,Amour,9700000,6738954,36787044,27087044,0.7363202109960235,-0.4393925229345682,69.47375257731959
67,2001-11-21,Spy Game,90000000,62362560,143049560,53049560,0.3708474181954841,-0.44317359646557164,69.29173333333334
25,2011-01-14,The Dilemma,70000000,48475290,70546865,546865,0.007751797333588104,-0.44403468241242083,69.25041428571429
50,2016-11-11,Shut In,10000000,6900335,11360665,1360665,0.11976983741708781,-0.44920500236582717,69.00335
3,2016-09-16,Bridget Jonesâs Baby,35000000,24139805,205822688,170822688,0.829950719524176,-0.44988743695319827,68.97087142857143
41,2019-01-11,A Dogâs Way Home,61000000,41952715,81149689,20149689,0.24830272608931378,-0.45401793423858267,68.77494262295082
86,2016-02-26,Eddie the Eagle,23000000,15789389,45060480,22060480,0.4895749002229892,-0.4566744792974573,68.64951739130434
37,2014-04-25,Locke,2000000,1370646,2088390,88390,0.0423244700463036,-0.45916596991491604,68.5323
42,2011-01-28,The Mechanic,42500000,29121498,76347393,33847393,0.4433339721239728,-0.4594029469225793,68.52117176470588
26,2009-04-17,Crank 2: High Voltage,20000000,13684249,35472739,15472739,0.4361867573857208,-0.46153435237841695,68.421245
27,2015-10-30,Burnt,20000000,13651946,36773510,16773510,0.4561302415787887,-0.46499260984477964,68.25972999999999
36,2009-04-22,Earth,47000000,32011576,116773317,69773317,0.5975107909283762,-0.468218871823118,68.10973617021277
94,2003-04-16,Chasing Papi,9000000,6126237,12657377,3657377,0.28895220550039713,-0.46909105867108963,68.0693
52,2018-03-02,Red Sparrow,69000000,46874505,145951861,76951861,0.5272413826912423,-0.47201554448414973,67.9340652173913
58,2013-10-25,The Counselor,25000000,16973715,71009334,46009334,0.6479336082774697,-0.4728655453446697,67.89486
85,2010-12-10,The Tourist,100000000,67631157,278731369,178731369,0.6412316261396469,-0.4786084466956554,67.631157
12,2009-03-20,Duplicity,60000000,40572825,81079566,21079566,0.2599861721016119,-0.47882233982967665,67.621375
48,2010-12-10,The Chronicles of Narnia: The Voyage of the Dawn Treader,155000000,104386950,418186950,263186950,0.629352374577925,-0.48485993699403995,67.3464193548387
59,2010-06-04,Marmaduke,50000000,33644788,89895930,39895930,0.44380129333997664,-0.48611428313948657,67.289576
87,2013-04-26,The Big Wedding,32500000,21819348,48425971,15925971,0.32887251760011166,-0.4895037193595336,67.13645538461539
84,2017-01-27,Resident Evil: The Final Chapter,40000000,26844692,314101190,274101190,0.8726525041181793,-0.4900524841186481,67.11173000000001
10,2005-12-09,Memoirs of a Geisha,85000000,57010853,161510853,76510853,0.47371957722246694,-0.4909441891704374,67.07159176470589
85,2008-02-29,The Other Boleyn Girl,40000000,26814957,78269970,38269970,0.4889483156822469,-0.4917047974382357,67.03739250000001
22,2019-03-29,Dumbo,170000000,113883318,345004422,175004422,0.507252692546648,-0.4927559451683696,66.99018705882352
3,2015-09-18,Everest,65000000,43482270,221297061,156297061,0.7062771656059182,-0.49486215876034073,66.89580000000001
31,2008-09-19,Ghost Town,20000000,13367624,29958228,9958228,0.3324037723459478,-0.49615219578288555,66.83812
18,2012-08-24,Samsara,4000000,2672413,5966671,1966671,0.32960942542332233,-0.49677463775247316,66.810325
52,2005-01-19,Assault On Precinct 13,30000000,20040895,36040895,6040895,0.16761223604463762,-0.49693913370635395,66.80298333333333
13,2008-09-12,Righteous Kill,60000000,40081410,78481410,18481410,0.2354877416193211,-0.49695332574378,66.80235
10,2015-11-06,Spectre,300000000,200074175,879620923,579620923,0.6589439926271513,-0.499443893745907,66.69139166666666
85,2007-06-08,La MÃ´me,15500000,10299782,88611837,73111837,0.8250798028258912,-0.5048862199219362,66.4502064516129
55,2008-02-01,Sukkar banat,1600000,1060591,14253760,12653760,0.887748916777047,-0.508592850589907,66.2869375
57,2011-02-25,Hall Pass,68000000,45060734,87173475,19173475,0.21994620496659104,-0.50907439723463,66.26578529411765
70,2014-03-14,Need for Speed,66000000,43568507,194169619,128169619,0.6600910052771954,-0.5148556731585959,66.01288939393939
9,2012-09-14,Arbitrage,12000000,7919574,35830713,23830713,0.665091788712103,-0.5152330163213324,65.99645
25,2004-11-26,Les Choristes,5500000,3629758,83529758,78029758,0.9341552025087874,-0.515252531986981,65.9956
60,2018-12-07,Mary Queen of Scots,25000000,16468499,46734733,21734733,0.4650659499862768,-0.5180497020402406,65.873996
73,2015-11-25,The Good Dinosaur,187500000,123087120,333771037,146271037,0.43823765631288136,-0.5233112936593203,65.64646400000001
61,2010-10-15,Hereafter,50000000,32746941,108660270,58660270,0.5398502138822221,-0.526860172985318,65.493882
83,2007-09-28,The Kingdom,72500000,47467250,86509602,14009602,0.1619427401827603,-0.5273688701157113,65.47206896551724
50,2005-09-30,Serenity,39000000,25514517,40319440,1319440,0.032724660858384935,-0.528541574978668,65.42183846153846
2,2010-06-23,Knight and Day,117000000,76423035,258751370,141751370,0.5478284810627283,-0.5309520225152011,65.31883333333333
4,2012-09-14,Resident Evil: Retribution,65000000,42345531,240647629,175647629,0.7298955311959463,-0.5349907880479761,65.14697076923078
26,2008-10-24,Changeling,55000000,35739802,113805580,58805580,0.5167196546953146,-0.538900523287734,64.98145818181818
32,2002-11-22,The Quiet American,20000000,12987647,26348203,6348203,0.2409349510477053,-0.5399248224100948,64.938235
70,2018-03-16,Tomb Raider,90000000,58250803,273477501,183477501,0.6709052859160066,-0.5450430786336112,64.72311444444443
33,2013-07-31,The Smurfs 2,110000000,71017784,348547523,238547523,0.6844045854831681,-0.5489078059658972,64.56162181818182
11,2015-03-06,Chappie,49000000,31569268,105002056,56002056,0.5333424709321882,-0.5521424190133265,64.4270775510204
53,2013-10-04,Runner Runner,30000000,19316646,60512680,30512680,0.5042361369550977,-0.5530646469371546,64.38882
71,2012-06-15,That's My Boy,57500000,36931089,58085235,585235,0.010075452049044822,-0.5569538174192481,64.22798086956522
8,2015-08-21,Hitman: Agent 47,35000000,22467450,82182803,47182803,0.5741201477394242,-0.5578091861782267,64.19271428571427
37,2013-12-25,The Secret Life of Walter Mitty,91000000,58236838,187861183,96861183,0.5155997713481875,-0.5625848367660345,63.99652527472528
62,2002-04-19,Murder by Numbers,50000000,31874869,56643267,6643267,0.11728255363519198,-0.5686338977581367,63.749738
88,2006-12-25,Notes on a Scandal,27500000,17510118,50578411,23078411,0.45628975967631724,-0.5705205413235936,63.673156363636366
6,2004-02-27,"Good Bye, Lenin!",6400000,4063859,79384539,72984539,0.9193797673877026,-0.5748577891112856,63.497796875
28,2013-07-19,RED 2,84000000,53262560,141507355,57507355,0.40639127909641176,-0.577092802148451,63.40780952380952
63,2006-10-20,Flags of Our Fathers,53000000,33602376,63657941,10657941,0.1674251606724132,-0.5772694169007573,63.40070943396226
55,2017-04-28,Baahubali 2: The Conclusion,30000000,18985794,263502914,233502914,0.8861492666453017,-0.5801288057797319,63.285979999999995
87,2001-02-16,Sweet November,40000000,25288103,65754228,25754228,0.39167409888836346,-0.5817714757014395,63.2202575
33,2016-02-26,Triple 9,20000000,12639297,25943792,5943792,0.22910266933993303,-0.5823664876298105,63.196485
53,2005-12-23,Munich,75000000,47379090,131492772,56492772,0.4296264436496935,-0.5829767941933879,63.17212
37,2014-11-26,Penguins of Madagascar,132000000,83350911,366942531,234942531,0.6402706449964504,-0.5836659541729544,63.14462954545454
30,2008-05-16,The Chronicles of Narnia: Prince Caspian,225000000,141621490,417341288,192341288,0.46087289594984904,-0.5887419345750422,62.942884444444445
86,2015-07-17,Bajrangi Bhaijaan,13000000,8178001,121778347,108778347,0.8932486741670094,-0.5896305221777303,62.9077
88,2007-04-05,The Reaping,40000000,25126214,62226214,22226214,0.3571840960788648,-0.5919628798831372,62.815535
54,2010-06-04,Killers,75000000,47059963,95572749,20572749,0.21525747888658095,-0.5937114102703396,62.74661733333333
34,2016-09-02,The Light Between Oceans,20000000,12545979,22281732,2281732,0.10240370901148978,-0.5941362567241664,62.729895
61,2009-05-21,Terminator Salvation,200000000,125322469,365491792,165491792,0.45279208896707585,-0.5958830175935969,62.6612345
96,2006-07-28,The Ant Bully,45000000,28142535,49610898,4610898,0.09294123238809344,-0.599003074882913,62.53896666666666
33,2016-06-24,Independence Day: Resurgence,165000000,103144286,384169424,219169424,0.5705019980975894,-0.5997008307372451,62.511688484848484
14,2009-12-11,Invictus,60000000,37491364,124514011,64514011,0.5181265183080481,-0.6003685542089107,62.48560666666667
27,2012-07-27,The Watch,55000000,34353000,67130045,12130045,0.1806947246944345,-0.601024655779699,62.46000000000001
97,2003-07-18,Johnny English,45000000,28013509,163126676,118126676,0.7241407653031561,-0.606367842029358,62.25224222222222
89,2011-01-07,Season of the Witch,40000000,24827228,91126600,51126600,0.5610502312167907,-0.6111343561995725,62.06807
70,2006-05-12,Just My Luck,28000000,17326650,38159905,10159905,0.26624555276015494,-0.6160077106653623,61.880892857142854
56,2006-03-03,Ultraviolet,30000000,18522064,30962112,962112,0.03107384922578925,-0.6196899006503811,61.74021333333334
15,2009-04-17,State of Play,60000000,37017955,88832210,28832210,0.32456932006982603,-0.6208350785449925,61.69659166666667
58,2011-12-25,The Darkest Hour,34800000,21443494,62831715,28031715,0.4461395809425224,-0.6228698550711932,61.61923563218391
88,2016-09-09,Robinson Crusoe,13000000,8005586,42446455,29446455,0.6937317851396542,-0.6238661354709074,61.58143076923077
34,2011-07-29,Cowboys and Aliens,163000000,100368560,176038324,13038324,0.07406525865356454,-0.6240145320407108,61.5758036809816
97,2011-12-02,Shame,6500000,4002293,20412841,13912841,0.6815729863373747,-0.6240690024443488,61.57373846153846
45,2012-04-27,The Raven,26000000,16008272,30601801,4601801,0.15037680298620332,-0.6241603091201848,61.570276923076925
30,2003-12-12,Stuck On You,55000000,33832741,63537164,8537164,0.13436488918517042,-0.6256442243328733,61.51407454545455
31,2013-07-17,Turbo,135000000,83028130,286896578,151896578,0.5294471584809213,-0.6259549624928322,61.502318518518514
26,2005-12-25,Rumor Has It,70000000,42996140,88933562,18933562,0.21289557703760928,-0.6280531229082424,61.42305714285714
4,2007-06-22,A Mighty Heart,15000000,9176787,19153568,4153568,0.2168560969945652,-0.6345590237628922,61.178580000000004
52,2016-07-22,Ice Age: Collision Course,105000000,64063008,402156682,297156682,0.7389077324842261,-0.6390113932833126,61.012388571428566
58,2011-08-19,Fright Night,30000000,18298649,40520649,10520649,0.25963673484104366,-0.6394652960445332,60.99549666666667
18,2012-09-14,Barfi,4600000,2804874,36751984,32151984,0.8748366890886763,-0.6400023673077649,60.975521739130436
80,2007-12-25,Persepolis,7300000,4443403,25397187,18097187,0.7125665925127849,-0.6428849690203657,60.868534246575344
32,2016-06-03,Teenage Mutant Ninja Turtles: Out of the Shadows,135000000,82051601,245328374,110328374,0.4497171370809313,-0.6453061043866773,60.7789637037037
38,2010-10-01,Let Me In,20000000,12134935,28270399,8270399,0.2925462424495671,-0.6481340855966679,60.674675
55,2015-08-14,The Man From U.N.C.L.E.,75000000,45445109,104949584,29949584,0.28537115497284865,-0.6503426144274403,60.59347866666667
17,2006-04-21,The Sentinel,60000000,36280697,78080697,18080697,0.23156423667683193,-0.6537719768724399,60.46782833333333
11,2001-03-16,Enemy at the Gates,85000000,51396781,96971293,11971293,0.12345192715951514,-0.6538000696969719,60.46680117647058
66,2009-11-06,The Box,25000000,15051977,34356760,9356760,0.27234116371858114,-0.6609113872549766,60.207907999999996
34,2016-03-18,The Divergent Series: Allegiant,110000000,66184051,172022517,62022517,0.3605488286164305,-0.6620318390604407,60.16731909090909
29,2017-05-12,The Wall,3000000,1803064,4495262,1495262,0.33263066757844145,-0.6638344506906022,60.10213333333333
57,2008-03-28,"Run, Fatboy, Run",10000000,6003262,33512260,23512260,0.7016017421683886,-0.6657610479102861,60.03262
49,2016-03-04,The Other Side of the Door,5000000,3000342,12905107,7905107,0.6125564863584626,-0.6664766883241977,60.00684
33,2017-06-21,Transformers: The Last Knight,217000000,130168683,602893340,385893340,0.6400690045771611,-0.6670676463708248,59.98556820276497
9,2008-07-25,The X-Files: I Want to Believe,35000000,20982478,68170792,33170792,0.4865836383417696,-0.6680584628755478,59.949937142857145
61,2014-07-18,Wish I Was Here,6000000,3591299,6591365,591365,0.08971813880736387,-0.6707046670299521,59.85498333333334
52,2011-12-21,The Adventures of Tintin,130000000,77591831,373993951,243993951,0.6524007951133948,-0.6754341059434465,59.686023846153844
35,2009-06-12,The Taking of Pelham 123,110000000,65452312,152364370,42364370,0.2780464356594655,-0.6806129018024604,59.50210181818182
59,2017-09-15,mother!,30000000,17800004,42531076,12531076,0.2946334111086209,-0.6853928796869934,59.333346666666664
60,2015-10-09,Steve Jobs,30000000,17766658,35579007,5579007,0.15680614695064424,-0.6885561707778695,59.22219333333333
19,2003-10-10,Intolerable Cruelty,60000000,35327628,121327628,61327628,0.5054712517745752,-0.6983874490526225,58.879380000000005
46,2005-06-17,My Summer of Love,1700000,1000915,4727375,3027375,0.6403923953568312,-0.698445921981387,58.877352941176476
88,2007-06-08,Surf's Up,100000000,58867694,145395745,45395745,0.31222196357947063,-0.6987246009670431,58.867694
2,2011-05-20,Pirates of the Caribbean: On Stranger Tides,410600000,241063875,1045663875,635063875,0.6073307973845802,-0.7032829991636034,58.71014978080857
8,2008-08-01,The Mummy: Tomb of the Dragon Emperor,175000000,102491776,405760225,230760225,0.5687108069796639,-0.7074540692903984,58.56672914285714
64,2008-10-10,Body of Lies,67500000,39394666,118556530,51056530,0.43065135256573384,-0.7134299349054006,58.36246814814815
69,2004-04-09,The Girl Next Door,25000000,14589444,31635150,6635150,0.20973979892619446,-0.7135677000439495,58.357775999999994
62,2011-06-17,Green Lantern,200000000,116601172,219535492,19535492,0.08898557505225624,-0.7152486254597853,58.300585999999996
56,2003-03-07,Tears of the Sun,75000000,43632458,85632458,10632458,0.12416387720646767,-0.7189038490565899,58.17661066666666
70,2008-08-15,Fly Me To the Moon,25000000,14543943,43530281,18530281,0.4256871440825296,-0.718928628914456,58.175772
60,2001-03-09,15 Minutes,42000000,24375436,56331864,14331864,0.25441842293732725,-0.7230461026420204,58.036752380952386
84,2018-09-14,The Predator,88000000,51024708,159487563,71487563,0.44823283806775577,-0.724654651624856,57.98262272727273
49,2015-07-01,Terminator: Genisys,155000000,89760956,432150894,277150894,0.6413289845004926,-0.7268087028841359,57.91029419354838
64,2016-02-12,Zoolander 2,50000000,28848693,55348693,5348693,0.09663630178222998,-0.7331807718290738,57.697385999999995
72,2004-07-07,King Arthur,90000000,51877963,203877963,113877963,0.5585594505866237,-0.7348406682814436,57.642181111111114
61,2002-07-17,Eight Legged Freaks,30000000,17266505,36722311,6722311,0.18305795079182244,-0.7374680052506283,57.55501666666667
28,2017-09-15,American Assassin,63000000,36249674,68310140,5310140,0.07773575050497628,-0.7379466640168957,57.539165079365084
61,2005-09-16,Lord of War,42000000,24149632,60437727,18437727,0.30506982832097573,-0.7391569362216368,57.49912380952381
89,2006-12-08,Blood Diamond,100000000,57377916,171377916,71377916,0.41649424655158007,-0.7428308131651209,57.377916
65,2009-01-16,Defiance,50000000,28644813,52987754,2987754,0.05638574527993769,-0.745516718855871,57.289626000000005
38,2005-05-13,Danny the Dog,43000000,24537621,49037621,6037621,0.12312222487302148,-0.7524111241264995,57.064234883720935
86,2005-10-28,The Legend of Zorro,80000000,45575336,141475336,61475336,0.43453041171784174,-0.7553353857884888,56.969170000000005
39,2002-04-12,The Sweetest Thing,43000000,24430272,63078756,20078756,0.318312491768227,-0.760111389672616,56.81458604651163
39,2007-09-07,In the Shadow of the Moon,2000000,1134358,2175587,175587,0.08070787332338353,-0.7631118218410766,56.7179
33,2015-10-16,Crimson Peak,55000000,31090320,74966854,19966854,0.26634242914875417,-0.7690393665938465,56.527854545454545
34,2012-04-27,The Pirates! Band of Misfits,55000000,31051126,136143605,81143605,0.5960148109784518,-0.7712723203660956,56.45659272727273
