id,release_date,movie,production_budget,domestic_gross,worldwide_gross,profit,domestic_profit_margin,worldwide_profit_margin,Distributor,genre1,genre2,genre3,release_month,budget_tier
26,2016-05-27,Alice Through the Looking Glass,170000000,77042381,276928112,-92957619,-120.65777016938249,38.612227277236485,Walt Disney Studios Motion Pictures,Adventure,Family,Fantasy,May,high_tier
90,2017-01-20,The Founder,15000000,12786053,24403192,-2213947,-17.315327881090433,38.532631304953874,The Weinstein Company,Comedy,Sci-Fi,,Jan,mid_tier
28,2018-03-02,Death Wish,30000000,34017028,48575965,4017028,11.808874073302347,38.2410622207917,Metro-Goldwyn-Mayer (MGM),Action,Crime,Drama,Mar,mid_tier
27,2017-05-19,Diary of a Wimpy Kid The Long Haul,22000000,20738724,35609577,-1261276,-6.081743505531006,38.218867356947264,Twentieth Century Fox,Comedy,Family,,May,mid_tier
63,2013-06-07,The Internship,58000000,44672764,93672764,-13327236,-29.833023092101485,38.08232241337514,Twentieth Century Fox,Comedy,,,Jun,high_tier
29,2017-02-17,Fist Fight,25000000,32187017,40286416,7187017,22.32893156889935,37.94434332406239,Warner Bros.,Comedy,,,Feb,mid_tier
74,2013-01-18,The Last Stand,30000000,12050299,48330757,-17949701,-148.95647817535482,37.92772581650232,Lionsgate,Drama,,,Jan,mid_tier
12,2014-09-12,Dolphin Tale 2,36000000,42024533,57824533,6024533,14.33575240443481,37.74268786571955,Warner Bros.,Drama,Family,,Sep,mid_tier
4,2016-07-15,Ghostbusters,144000000,128350574,229008658,-15649426,-12.192719917247896,37.12028127774977,Sony Pictures Entertainment (SPE),Action,Comedy,Fantasy,Jul,high_tier
89,2012-05-11,Dark Shadows,150000000,79727149,238202668,-70272851,-88.14168307962447,37.02841313263544,Warner Bros.,Comedy,Fantasy,Horror,May,high_tier
83,2012-01-20,Haywire,23000000,18942396,36374700,-4057604,-21.420753742029255,36.76923795935087,Relativity Media,Action,Drama,Thriller,Jan,mid_tier
42,2014-10-17,The Best of Me,26000000,26766213,41059418,766213,2.862612652749943,36.67713458578492,Relativity Media,Drama,Romance,,Oct,mid_tier
17,2014-05-16,Million Dollar Arm,25000000,36447959,39217912,11447959,31.40905365921861,36.25361798965738,Walt Disney Studios Motion Pictures,Biography,Drama,Sport,May,mid_tier
25,2014-12-10,The Gambler,25000000,33680992,38718031,8680992,25.77415772077022,35.430600796822546,Paramount Pictures,Crime,Drama,Thriller,Dec,mid_tier
30,2015-06-03,Entourage,30000000,32363404,46438538,2363404,7.302705240771336,35.39848304440592,Warner Bros.,Comedy,,,Jun,mid_tier
40,2017-03-31,Ghost in the Shell,110000000,40563557,167910690,-69436443,-171.17937413624747,34.488983399448834,Paramount Pictures,Action,Drama,Sci-Fi,Mar,high_tier
21,2017-08-18,Logan Lucky,29000000,27778642,44264271,-1221358,-4.396752008251519,34.48440617038514,Bleecker Street Media,Comedy,Crime,Drama,Aug,mid_tier
78,2018-10-05,The Hate U Give,23000000,29719483,35067665,6719483,22.6096900810825,34.41251363613745,Twentieth Century Fox,Crime,Drama,,Oct,mid_tier
41,2014-10-10,The Judge,50000000,47119388,76119388,-2880612,-6.11343254288447,34.31371255901322,Warner Bros.,Crime,Drama,,Oct,high_tier
16,2014-09-12,The Drop,12600000,10724389,19054534,-1875611,-17.48921080725438,33.87400605021356,Fox Searchlight Pictures,Crime,Drama,,Sep,mid_tier
29,2017-05-12,The Wall,3000000,1803064,4495262,-1196936,-66.38344506906022,33.26306675784414,Roadside Attractions,Documentary,,,May,low_tier
18,2012-08-24,Samsara,4000000,2672413,5966671,-1327587,-49.67746377524732,32.96094254233223,Oscilloscope,Documentary,Music,,Aug,low_tier
87,2013-04-26,The Big Wedding,32500000,21819348,48425971,-10680652,-48.950371935953356,32.88725176001117,Lionsgate,Comedy,Drama,Romance,Apr,mid_tier
54,2018-03-23,Sherlock Gnomes,59000000,43242871,87527651,-15757129,-36.43867448116477,32.592730039105014,Paramount Pictures,Adventure,Animation,Comedy,Mar,high_tier
37,2013-10-18,Escape Plan,70000000,25135965,103735965,-44864035,-178.4854291450517,32.5209921168613,Lionsgate,Action,Crime,Mystery,Oct,high_tier
43,2013-10-04,Grace Unplugged,1700000,2507159,2507159,807159,32.194168778286496,32.194168778286496,Roadside Attractions,Drama,Music,,Oct,low_tier
79,2012-11-02,The Man with the Iron Fists,15000000,15634090,22018988,634090,4.055816488199825,31.876978179015314,Universal Pictures,Action,,,Nov,mid_tier
13,2012-11-16,Anna Karenina,49000000,12816367,71004627,-36183633,-282.32363352266674,30.99041277971927,Focus Features,Drama,Romance,,Nov,mid_tier
20,2014-03-21,Muppets Most Wanted,55000000,51178893,79312301,-3821107,-7.46617751188952,30.653884319911484,Walt Disney Studios Motion Pictures,Adventure,Comedy,Crime,Mar,high_tier
76,2013-03-22,Admission,13000000,18007317,18733666,5007317,27.807124181797878,30.60621450174248,Focus Features,Comedy,Drama,Romance,Mar,mid_tier
3,2016-11-18,Nocturnal Animals,22500000,10663357,32398681,-11836643,-111.00297026536765,30.55272836570106,Focus Features,Drama,Thriller,,Nov,mid_tier
80,2015-12-25,Concussion,35000000,34531832,50363790,-468168,-1.355757783137599,30.505627157924376,Sony Pictures Entertainment (SPE),Documentary,,,Dec,mid_tier
81,2017-08-11,The Nut Job 2 Nutty by Nature,40000000,28370522,57438389,-11629478,-40.99141355241895,30.360163827018198,Open Road Films (II),Adventure,Animation,Comedy,Aug,mid_tier
92,2016-11-04,Loving,9000000,7710234,12898064,-1289766,-16.727974792982934,30.22208604330076,Focus Features,Biography,Drama,Romance,Nov,mid_tier
12,2018-05-25,Solo A Star Wars Story,275000000,213767512,393151347,-61232488,-28.64443124547382,30.05238260063751,Walt Disney Studios Motion Pictures,Action,Adventure,Fantasy,May,high_tier
17,2016-07-01,The BFG,140000000,55483770,199646680,-84516230,-152.32604057006222,29.876119152094088,Walt Disney Studios Motion Pictures,Adventure,Family,Fantasy,Jul,high_tier
32,2012-05-18,Battleship,220000000,65233400,313477717,-154766600,-237.2505495651001,29.819573108604718,Universal Pictures,Action,Adventure,Sci-Fi,May,high_tier
81,2019-06-07,The Secret Life of Pets 2,80000000,63795655,113351496,-16204345,-25.40038972873623,29.423075280806177,Universal Pictures,Adventure,Animation,Comedy,Jun,high_tier
71,2013-04-05,Trance,16000000,2322593,22594052,-13677407,-588.885224402209,29.18490229198375,Fox Searchlight Pictures,Documentary,,,Apr,mid_tier
22,2016-08-19,Kubo and the Two Strings,55000000,48023088,77548122,-6976912,-14.528245247369348,29.07629665100078,Focus Features,Action,Adventure,Animation,Aug,high_tier
53,2012-03-16,Casa de mi Padre,6000000,5909483,8446952,-90517,-1.5317245180331343,28.968461049618842,Lionsgate,Comedy,Western,,Mar,mid_tier
80,2017-10-06,Blade Runner 2049,185000000,92054159,259357408,-92945841,-100.96864933609355,28.66986085857243,Warner Bros.,Drama,Mystery,Sci-Fi,Oct,high_tier
98,2015-08-07,Fantastic Four,120000000,56117548,167849187,-63882452,-113.83685545205931,28.50724978489172,Twentieth Century Fox,Action,Adventure,Drama,Aug,high_tier
23,2015-09-18,Captive,2000000,2583301,2791973,583301,22.579676158527402,28.366069442648623,Paramount Pictures,Drama,Thriller,,Sep,low_tier
64,2014-02-21,3 Days to Kill,28000000,30697999,38959900,2697999,8.788843207663144,28.131232369692942,Relativity Media,Action,Drama,Thriller,Feb,mid_tier
18,2013-01-25,Parker,35000000,17616641,48543388,-17383359,-98.675786150152,27.89955245810202,FilmDistrict,Action,Crime,Thriller,Jan,mid_tier
36,2012-08-15,The Odd Life of Timothy Green,40000000,51853450,55249159,11853450,22.859520436923674,27.600707913038097,Walt Disney Studios Motion Pictures,Comedy,Drama,Family,Aug,mid_tier
4,2015-04-24,The Water Diviner,22500000,4200117,31054727,-18299883,-435.69936266061154,27.54726196755811,Warner Bros.,Drama,History,War,Apr,mid_tier
70,2016-04-29,Keanu,15000000,20591853,20688141,5591853,27.15565714265734,27.494693699158372,Warner Bros.,Action,Comedy,Crime,Apr,mid_tier
51,2017-05-12,Snatched,42000000,45852178,57852177,3852178,8.401297752966064,27.40117627725574,Twentieth Century Fox,Drama,Horror,Mystery,May,mid_tier
90,2013-06-28,White House Down,150000000,73103784,205440387,-76896216,-105.18773693027983,26.9861188491628,Sony Pictures Entertainment (SPE),Action,Drama,Thriller,Jun,high_tier
33,2015-10-16,Crimson Peak,55000000,31090320,74966854,-23909680,-76.90393665938466,26.634242914875415,Universal Pictures,Drama,Fantasy,Horror,Oct,high_tier
97,2014-02-21,Pompeii,80000000,23169033,108469033,-56830967,-245.28847190126578,26.24623103259342,TriStar Pictures,Action,Adventure,Drama,Feb,high_tier
4,2017-04-21,Unforgettable,12000000,11368012,16221211,-631988,-5.559353737487259,26.02278584502723,Warner Bros.,Drama,Thriller,,Apr,mid_tier
87,2012-09-14,The Master,37500000,16247159,50647416,-21252841,-130.80958338624004,25.95871031209174,The Weinstein Company,Action,History,,Sep,mid_tier
70,2015-03-13,Run All Night,50000000,26461644,66961644,-23538356,-88.95273475827882,25.330387646993852,Warner Bros.,Action,Drama,Thriller,Mar,high_tier
51,2014-10-10,Kill the Messenger,5000000,2450846,6656705,-2549154,-104.01118634136948,24.887763540670647,Focus Features,Biography,Crime,Drama,Oct,low_tier
29,2018-09-21,Fahrenheit 119,5000000,6352306,6653715,1352306,21.288426596577683,24.854010128176515,Briarcliff Entertainment,Documentary,,,Sep,low_tier
93,2018-10-26,Indivisible,2700000,3511417,3588305,811417,23.107964676368542,24.75556007641491,Pure Flix Entertainment,Drama,War,,Oct,low_tier
33,2014-04-11,The Railway Man,18000000,4438438,23910210,-13561562,-305.5480779499454,24.718352536426906,The Weinstein Company,Biography,Drama,Romance,Apr,mid_tier
69,2016-12-21,Patriots Day,40000000,31886361,52837989,-8113639,-25.445484356148384,24.296891768534188,Lionsgate,Action,Crime,Drama,Dec,mid_tier
79,2015-05-08,Hot Pursuit,35000000,34580201,45671512,-419799,-1.2139865815123516,23.365795290508444,Warner Bros.,Action,Comedy,Crime,May,mid_tier
57,2014-10-03,Left Behind,16000000,14019924,20769209,-1980076,-14.123300525737514,22.96288221665062,Freestyle Releasing,Action,Drama,Fantasy,Oct,mid_tier
33,2016-02-26,Triple 9,20000000,12639297,25943792,-7360703,-58.23664876298105,22.910266933993302,Open Road Films (II),Crime,Thriller,,Feb,mid_tier
58,2018-03-09,A Wrinkle in Time,103000000,100478608,133401882,-2521392,-2.5093818974880704,22.789694975967432,Walt Disney Studios Motion Pictures,Adventure,Family,Fantasy,Mar,high_tier
68,2013-03-29,The Host,50000000,26623701,64477051,-23376299,-87.8025898803476,22.45302906300724,Open Road Films (II),Documentary,,,Mar,high_tier
35,2018-11-02,The Nutcracker and the Four Realms,132900000,54858851,170293899,-78041149,-142.25808156280925,21.958449022298794,Walt Disney Studios Motion Pictures,Adventure,Family,Fantasy,Nov,high_tier
63,2012-10-26,Cloud Atlas,102000000,27108272,130673154,-74891728,-276.2689115706084,21.94265089828627,Warner Bros.,Action,Drama,Mystery,Oct,high_tier
78,2012-09-07,The Cold Light of Day,20000000,3763583,25361206,-16236417,-431.40850088864784,21.139396919846792,Lionsgate,Action,Thriller,,Sep,mid_tier
100,2015-12-25,Point Break,100000000,28782481,126704591,-71217519,-247.4335655776165,21.07626155393217,Warner Bros.,Action,Crime,Sport,Dec,high_tier
26,2013-08-21,The Mortal Instruments City of Bones,60000000,31165421,75965567,-28834579,-92.52106364935678,21.016847014384823,Screen Gems,Action,Fantasy,Horror,Aug,high_tier
78,2012-04-27,Safe,33000000,17142080,41495213,-15857920,-92.50872706229349,20.472754290958814,Lionsgate,Thriller,,,Apr,mid_tier
67,2016-04-29,The Man Who Knew Infinity,10000000,3877922,12382122,-6122078,-157.87006546289481,19.238398717118116,IFC Films,Biography,Drama,,Apr,mid_tier
40,2017-10-20,The Snowman,35000000,6670765,43226146,-28329235,-424.6774545348247,19.030486779922505,Universal Pictures,Crime,Drama,Mystery,Oct,mid_tier
21,2016-04-15,Criminal,31500000,14708696,38771262,-16791304,-114.15902538199173,18.75425669662236,Lionsgate,Action,Crime,Drama,Apr,mid_tier
27,2012-07-27,The Watch,55000000,34353000,67130045,-20647000,-60.1024655779699,18.06947246944345,Twentieth Century Fox,Action,Comedy,Horror,Jul,high_tier
91,2017-06-16,All Eyez on Me,45000000,44922302,54876855,-77698,-0.17296086028716873,17.998216187862806,Lionsgate,Biography,Drama,Music,Jun,mid_tier
23,2015-05-22,Tomorrowland,170000000,93436322,206627518,-76563678,-81.9420931401816,17.726350466059415,Walt Disney Studios Motion Pictures,Documentary,,,May,high_tier
25,2018-06-08,Hearts Beat Loud,2000000,2386254,2420962,386254,16.186625564587846,17.38821179349366,Gunpowder & Sky,Comedy,Drama,Music,Jun,low_tier
85,2013-02-14,Beautiful Creatures,50000000,19452138,60282876,-30547862,-157.0411540366411,17.057706404054112,Warner Bros.,Drama,Fantasy,Romance,Feb,high_tier
90,2017-07-21,Valerian and the City of a Thousand Planets,180000000,40479370,215098356,-139520630,-344.67095214179466,16.31735204893895,STX Entertainment,Action,Adventure,Fantasy,Jul,high_tier
36,2014-04-11,Draft Day,25000000,28842237,29847480,3842237,13.321563788550797,16.2408350721736,Lionsgate,Drama,Sport,,Apr,mid_tier
56,2016-05-20,The Nice Guys,50000000,36261763,59596747,-13738237,-37.88629085684555,16.102803396299468,Warner Bros.,Action,Comedy,Crime,May,high_tier
94,2017-03-24,Power Rangers,120000000,85364450,142531552,-34635550,-40.573740005353514,15.808115244545995,Lionsgate,Action,Adventure,Sci-Fi,Mar,high_tier
60,2015-10-09,Steve Jobs,30000000,17766658,35579007,-12233342,-68.85561707778695,15.680614695064424,Universal Pictures,Biography,Drama,,Oct,mid_tier
64,2012-01-27,Man on a Ledge,42000000,18620000,49621440,-23380000,-125.5639097744361,15.359167327671264,Lionsgate,Action,Adventure,Crime,Jan,mid_tier
100,2018-12-25,Vice,60000000,47836282,70883171,-12163718,-25.427808122713213,15.353674005357352,Annapurna Pictures,Action,Adventure,Sci-Fi,Dec,high_tier
45,2012-04-27,The Raven,26000000,16008272,30601801,-9991728,-62.416030912018485,15.037680298620332,Relativity Media,Crime,Mystery,Thriller,Apr,mid_tier
48,2012-06-22,Seeking a Friend for the End of the World,10000000,7078738,11766959,-2921262,-41.26811869573362,15.016275657967364,Focus Features,Adventure,Comedy,Drama,Jun,mid_tier
40,2018-10-19,Can You Ever Forgive Me,10000000,8803865,11752387,-1196135,-13.586475939828702,14.91090278085635,Fox Searchlight Pictures,Biography,Comedy,Crime,Oct,mid_tier
36,2013-11-01,Enders Game,110000000,61737191,127983283,-48262809,-78.17461115132367,14.051274962215182,Lionsgate,Action,Adventure,Fantasy,Nov,high_tier
100,2015-06-12,Me and Earl and the Dying Girl,8000000,6758416,9266180,-1241584,-18.370931886998374,13.664530583260849,Fox Searchlight Pictures,Comedy,Drama,Romance,Jun,mid_tier
26,2017-01-20,The Resurrection of Gavin Stone,2000000,2303792,2303792,303792,13.186607124254273,13.186607124254273,BH Tilt,Comedy,Drama,Family,Jan,low_tier
94,2019-03-15,Wonder Park,100000000,45216793,115149422,-54783207,-121.15677244071688,13.156316147205672,Paramount Pictures,Adventure,Animation,Comedy,Mar,high_tier
3,2015-07-24,The Vatican Tapes,13000000,1784763,14929184,-11215237,-628.388026869674,12.922233391992489,Lionsgate,Horror,Thriller,,Jul,mid_tier
14,2014-01-24,I Frankenstein,65000000,19075290,74575290,-45924710,-240.7549767264351,12.839762339509509,Lionsgate,Action,Fantasy,Horror,Jan,high_tier
24,2015-02-06,Seventh Son,95000000,17725785,108874967,-77274215,-435.9424138338584,12.743945998165032,Universal Pictures,Action,Adventure,Fantasy,Feb,high_tier
48,2017-09-22,Friend Request,9900000,3759078,11310835,-6140922,-163.3624521757729,12.473305463301338,Entertainment Studios Motion Pictures,Thriller,,,Sep,mid_tier
35,2015-08-07,The Diary of a Teenage Girl,2000000,1477002,2279959,-522998,-35.40943072521229,12.279124317586412,Sony Pictures Classics,Comedy,Drama,Romance,Aug,low_tier
50,2016-11-11,Shut In,10000000,6900335,11360665,-3099665,-44.92050023658272,11.976983741708782,EuropaCorp,Drama,Mystery,Thriller,Nov,mid_tier
78,2015-11-13,The 33,25000000,12227722,28400715,-12772278,-104.4534542083963,11.9740471322641,Warner Bros.,Biography,Drama,History,Nov,mid_tier
86,2012-01-13,Joyful Noise,27500000,30932113,31157914,3432113,11.09563061534141,11.739919431063326,Warner Bros.,Comedy,Drama,Music,Jan,mid_tier
64,2018-08-03,The Darkest Minds,34000000,12695691,38361428,-21304309,-167.807400164355,11.369305647328874,Twentieth Century Fox,Action,Adventure,Drama,Aug,mid_tier
47,2016-11-23,Allied,106000000,40098064,119266661,-65901936,-164.3519148455646,11.123528477082125,Paramount Pictures,Action,Drama,Romance,Nov,high_tier
77,2012-12-21,Cirque du Soleil Worlds Away,25000000,12512862,28012862,-12487138,-99.79441953407621,10.755280913460394,Paramount Pictures,Fantasy,,,Dec,mid_tier
34,2016-09-02,The Light Between Oceans,20000000,12545979,22281732,-7454021,-59.413625672416636,10.240370901148978,Walt Disney Studios Motion Pictures,Drama,Romance,,Sep,mid_tier
35,2014-08-01,Get on Up,30000000,30569935,33339868,569935,1.864364448272461,10.017640141826597,Universal Pictures,Biography,Drama,Music,Aug,mid_tier
81,2015-10-16,Woodlawn,13000000,14394097,14403703,1394097,9.685199425847971,9.745431435235787,Pure Flix Entertainment,Drama,Sport,,Oct,mid_tier
11,2018-05-18,First Reformed,3500000,3448256,3874772,-51744,-1.5005846433675458,9.672104578024204,A24,Drama,Mystery,Thriller,May,low_tier
64,2016-02-12,Zoolander 2,50000000,28848693,55348693,-21151307,-73.31807718290739,9.663630178222999,Paramount Pictures,Comedy,,,Feb,high_tier
18,2012-08-10,The Campaign,95000000,86907746,104907746,-8092254,-9.311315012127917,9.44424637623994,Warner Bros.,Documentary,,,Aug,high_tier
61,2014-07-18,Wish I Was Here,6000000,3591299,6591365,-2408701,-67.07046670299522,8.971813880736388,Focus Features,Comedy,Drama,,Jul,mid_tier
75,2019-05-03,Long Shot,40000000,30202860,43711031,-9797140,-32.43778900408769,8.489918711823567,Lionsgate,Biography,Documentary,,May,mid_tier
28,2017-09-15,American Assassin,63000000,36249674,68310140,-26750326,-73.79466640168957,7.7735750504976275,Lionsgate,Action,Thriller,,Sep,high_tier
72,2015-08-21,American Ultra,28000000,14439985,30295028,-13560015,-93.90601860043483,7.575592932279185,Lionsgate,Action,Comedy,Sci-Fi,Aug,mid_tier
41,2017-01-06,A Monster Calls,43000000,3740823,46414530,-39259177,-1049.4796733232233,7.356597169033059,Focus Features,Animation,Drama,Fantasy,Dec,mid_tier
37,2014-04-25,Locke,2000000,1370646,2088390,-629354,-45.9165969914916,4.232447004630361,A24,Drama,,,Apr,low_tier
23,2019-02-08,Cold Pursuit,60000000,32138862,62599159,-27861138,-86.68987097302947,4.15206696307214,Lionsgate,Action,Crime,Drama,Feb,high_tier
25,2015-10-30,Scouts Guide to the Zombie Apocalypse,15000000,3703046,15554855,-11296954,-305.0719326738042,3.567085646249997,Paramount Pictures,Action,Comedy,Horror,Oct,mid_tier
59,2012-12-19,The Guilt Trip,40000000,37134215,41294674,-2865785,-7.717370624368927,3.1352081868959667,Paramount Pictures,Comedy,Drama,,Dec,mid_tier
2,2014-04-18,Transcendence,100000000,23022309,103039258,-76977691,-334.3612971227169,2.9496116907208316,Warner Bros.,Action,Drama,Sci-Fi,Apr,high_tier
14,2012-03-09,John Carter,275000000,73058679,282778100,-201941321,-276.40976235006934,2.750601973773782,Walt Disney Studios Motion Pictures,Action,Adventure,Sci-Fi,Mar,high_tier
81,2019-02-01,Miss Bala,15000000,14998027,15362298,-1973,-0.013155063662707103,2.3583581050178823,Sony Pictures Entertainment (SPE),Crime,Drama,Thriller,Feb,mid_tier
34,2019-04-05,The Best of Enemies,10000000,10205616,10205616,205616,2.0147338485006685,2.0147338485006685,STX Entertainment,Biography,Drama,History,Apr,mid_tier
91,2015-02-06,Jupiter Ascending,179000000,47482519,181982519,-131517481,-276.9808421495077,1.6389041191368499,Warner Bros.,Action,Adventure,Sci-Fi,Feb,high_tier
66,2013-03-01,Jack the Giant Slayer,195000000,65187603,197687603,-129812397,-199.13663185314545,1.3595202527697197,Warner Bros.,Adventure,Fantasy,,Mar,high_tier
100,2012-10-19,Alex Cross,35000000,25888412,35426759,-9111588,-35.195623431827336,1.2046233187743762,Lionsgate,Action,Crime,Mystery,Oct,mid_tier
71,2012-06-15,Thats My Boy,57500000,36931089,58085235,-20568911,-55.69538174192481,1.0075452049044822,Sony Pictures Entertainment (SPE),Comedy,,,Jun,high_tier
93,2015-10-09,Pan,150000000,35088320,151525973,-114911680,-327.49268132529573,1.007070253229788,Warner Bros.,Adventure,Comedy,Family,Oct,high_tier
29,2013-03-01,Stoker,12000000,1703125,12034913,-10296875,-604.5871559633028,0.29009765172378066,Fox Searchlight Pictures,Drama,Thriller,,Mar,mid_tier
58,2018-12-25,Holmes  Watson,42000000,30568743,41926605,-11431257,-37.395247164726406,-0.17505591020307987,Sony Pictures Entertainment (SPE),Adventure,Comedy,Crime,Dec,mid_tier
14,2014-07-25,And So It Goes,18000000,15160801,17920013,-2839199,-18.727236113711935,-0.44635570297856364,Clarius Entertainment,Comedy,Drama,Romance,Jul,mid_tier
18,2016-02-26,Gods of Egypt,140000000,31153464,138836756,-108846536,-349.3882285449862,-0.8378501727597265,Lionsgate,Action,Adventure,Fantasy,Feb,high_tier
95,2017-10-20,Same Kind of Different as Me,6500000,6423605,6423605,-76395,-1.1892854557526498,-1.1892854557526498,Pure Flix Entertainment,Biography,Drama,,Oct,mid_tier
11,2013-01-18,Broken City,35000000,19701164,34480045,-15298836,-77.6544776745171,-1.507988171129127,Twentieth Century Fox,Crime,Drama,Thriller,Jan,mid_tier
23,2016-08-19,BenHur,95000000,26410477,91669648,-68589523,-259.7057334481312,-3.6329931145803025,Paramount Pictures,Action,Adventure,Drama,Aug,high_tier
38,2015-09-11,90 Minutes in Heaven,5000000,4816142,4816142,-183858,-3.81753694139417,-3.81753694139417,The Samuel Goldwyn Company,Drama,,,Sep,low_tier
13,2013-07-02,The Lone Ranger,275000000,89302115,260002115,-185697885,-207.94343448640603,-5.768370384217835,Walt Disney Studios Motion Pictures,Action,Adventure,Western,Jul,high_tier
66,2016-09-30,Denial,10000000,4073448,9263940,-5926552,-145.4922709213423,-7.945431425505777,Bleecker Street Media,Biography,Drama,,Sep,mid_tier
45,2017-03-03,Table 19,5000000,3614896,4620399,-1385104,-38.316565677131514,-8.215762318362549,Fox Searchlight Pictures,Comedy,Drama,Romance,Mar,low_tier
15,2012-09-21,Dredd,45000000,13414714,41467606,-31585286,-235.4525485970107,-8.518442082236433,Lionsgate,Action,Crime,Sci-Fi,Sep,mid_tier
7,2015-02-20,Hot Tub Time Machine 2,14000000,12314651,12826644,-1685349,-13.68572280286303,-9.147802028340383,Paramount Pictures,Comedy,Mystery,Sci-Fi,Feb,mid_tier
58,2013-10-11,Machete Kills,20000000,8008161,18273009,-11991839,-149.74522864862482,-9.451048811938964,Open Road Films (II),Action,Crime,Sci-Fi,Oct,mid_tier
10,2018-10-12,Bad Times at the El Royale,32000000,17839115,29204379,-14160885,-79.38109597925683,-9.572608957033465,Twentieth Century Fox,Crime,Drama,Mystery,Oct,mid_tier
5,2016-09-02,Morgan,8000000,3915251,7298786,-4084749,-104.32917327650257,-9.607268934861223,Twentieth Century Fox,Drama,Romance,,Sep,mid_tier
98,2018-02-16,Early Man,50000000,8267544,45285890,-41732456,-504.77452554228927,-10.409666233787169,Lionsgate,Adventure,Animation,Comedy,Feb,high_tier
10,2012-08-24,Premium Rush,35000000,20275446,31393201,-14724554,-72.62258990505067,-11.489108740456254,Sony Pictures Entertainment (SPE),Action,Crime,Thriller,Aug,mid_tier
1,2015-12-11,In the Heart of the Sea,100000000,25020758,89693309,-74979242,-299.6681475437315,-11.491036639087538,Warner Bros.,Action,Adventure,Biography,Dec,high_tier
49,2014-10-31,Before I Go to Sleep,22000000,3242457,19563579,-18757543,-578.4978181669024,-12.453861330792284,Clarius Entertainment,Drama,Horror,Mystery,Oct,mid_tier
52,2012-11-30,The Collection,10000000,6810754,8890094,-3189246,-46.82662154586702,-12.484749880035015,LD Entertainment,Action,Horror,Thriller,Nov,mid_tier
65,2015-04-24,Little Boy,20000000,6485961,17769299,-13514039,-208.35831421126335,-12.553680367469758,Open Road Films (II),Drama,History,War,Apr,mid_tier
29,2012-06-15,Rock of Ages,70000000,38518613,61031932,-31481387,-81.73032346725465,-14.69405884119808,Warner Bros.,Comedy,Drama,Musical,Jun,high_tier
61,2012-01-20,Red Tails,58000000,49876377,50365498,-8123623,-16.28751623238392,-15.158198177649309,Twentieth Century Fox,Action,Adventure,Drama,Jan,high_tier
12,2013-12-25,47 Ronin,175000000,38362475,151716815,-136637525,-356.17494700224637,-15.346476262370787,Universal Pictures,Action,Adventure,Drama,Dec,high_tier
42,2018-09-14,White Boy Rick,30000000,24004833,25947983,-5995167,-24.974833192965768,-15.615922825292433,Studio 8,Crime,Drama,,Sep,mid_tier
59,2012-01-27,One for the Money,42000000,26414527,36197221,-15585473,-59.00341505263372,-16.031006910723892,Lionsgate,Action,Comedy,Crime,Jan,mid_tier
9,2018-11-21,Robin Hood,99000000,30824628,84747441,-68175372,-221.17175915310315,-16.817686565898786,Lionsgate,Action,Adventure,Thriller,Nov,high_tier
7,2013-03-15,The Incredible Burt Wonderstone,32000000,22537881,27392609,-9462119,-41.9831793414829,-16.81983267822353,Warner Bros.,Adventure,Comedy,Fantasy,Mar,mid_tier
35,2013-11-29,Mandela Long Walk to Freedom,35000000,8323085,29890402,-26676915,-320.5171519935216,-17.094443895401607,The Weinstein Company,Biography,Drama,History,Nov,mid_tier
4,2018-12-14,Mortal Engines,100000000,15951040,85287417,-84048960,-526.9183702128513,-17.250590435866993,Universal Pictures,Action,Adventure,Fantasy,Dec,high_tier
15,2018-06-08,Hotel Artemis,15000000,6708137,12758799,-8291863,-123.60902885555258,-17.565924504336184,,Action,Drama,Sci-Fi,Jun,mid_tier
59,2015-03-20,Danny Collins,10000000,5637066,8465845,-4362934,-77.3972488525059,-18.12169960588695,Bleecker Street Media,Biography,Comedy,Drama,Mar,mid_tier
98,2013-05-10,Peeples,11000000,9177065,9307166,-1822935,-19.864030602376687,-18.188501204340827,Lionsgate,Comedy,Romance,,May,mid_tier
7,2017-10-13,Marshall,12000000,10051659,10116816,-1948341,-19.383277924569466,-18.61439409395209,Open Road Films (II),Biography,Crime,Drama,Oct,mid_tier
42,2014-01-10,The Legend of Hercules,70000000,18848538,58953319,-51151462,-271.38158938374954,-18.738013715563664,Lionsgate,Action,Adventure,Fantasy,Jan,high_tier
56,2017-12-22,Father Figures,25000000,17501244,21038441,-7498756,-42.84698847693341,-18.830097724446407,Warner Bros.,Documentary,,,Dec,mid_tier
51,2013-09-20,Battle of the Year,20000000,8888355,16723377,-11111645,-125.01351487423713,-19.593070227382903,Screen Gems,Drama,Music,,Sep,mid_tier
13,2013-01-04,Promised Land,15000000,7597898,12394562,-7402102,-97.42302410482479,-21.02081541889096,Focus Features,Documentary,,,Dec,mid_tier
39,2016-03-11,The Brothers Grimsby,35000000,6864016,28720470,-28135984,-409.90557131568454,-21.864300967219545,Sony Pictures Entertainment (SPE),Action,Adventure,Comedy,Mar,mid_tier
77,2019-04-12,Hellboy,50000000,21903748,40725492,-28096252,-128.27143555523008,-22.773225182890364,Lionsgate,Action,Adventure,Fantasy,Apr,high_tier
62,2017-12-22,Downsizing,68000000,24449754,54462971,-43550246,-178.12140768369284,-24.8554729047007,Paramount Pictures,Drama,Sci-Fi,,Dec,high_tier
